snid,galaxy_id
25637,8557900
26272,7960650
27260,17690830
27320,2114610
27011,9679901
26615,15166867
25651,15119217
25795,3901686
22575,12338426
25704,18791056
25121,5285609
25940,12339117
26448,6312195
25373,18798043
25925,15164610
27341,15161662
26530,18607437
26531,5333624
25322,5343901
27287,18788653
26993,6319321
26054,6346826
26252,11980860
27421,6357900
25511,15166870
25187,11179043
25158,12324191
26160,17712045
27375,1018869
27562,12324285
27397,7959328
25997,12323936
26049,5302862
27332,7965525
26400,9794122
27214,7959140
26408,6318066
25220,15166957
26188,11179039
26158,10778081
27629,15162035
27654,6292561
26409,9805934
27771,12326755
26245,15164561
25779,17688233
24009,9774535
26804,3913727
25868,9788431
26675,18608243
26926,9793643
24925,9776613
24083,6297813
25585,9776773
25209,5348115
26645,17687214
26771,9803120
25215,12323747
26235,15543515
26200,9805918
25327,11173383
23431,6287449
26639,5302920
27333,8557831
23261,12318659
23745,11984213
27189,3896344
27578,15118178
26754,18796495
25334,11980871
26897,6318077
23318,8571754
25656,9788486
27393,17691592
25896,6282078
23945,15117980
27625,18789145
25239,17691407
25849,21681569
25828,12338379
25045,6350237
26415,7669272
27463,6318792
26051,9800719
26789,5326510
26664,5320586
27737,11179331
25182,11179070
26397,10800065
25540,15155801
22561,12347500
26063,5323147
27550,6311999
26744,17694898
27622,15116194
24625,17672019
27148,1158468
25783,12351358
27044,9783769
25150,5320549
25277,3902607
26612,11972260
26792,8577320
25154,12328294
24132,5302916
26403,18607938
26723,12340549
26966,5291772
26999,9785853
24804,6350270
25764,5281404
25695,3890439
25419,10793404
27710,12335776
25677,12317195
27674,5280013
26209,5347768
25578,18798329
25401,3916270
27610,5332043
27185,8577291
27531,5327986
27410,10814213
25189,3903618
25038,15161331
26210,9805984
26899,12324273
24455,11174025
25497,7968857
26700,17684502
27392,1164513
26422,6294511
27733,9789885
22574,8555166
26125,6284238
23093,11175125
27049,5329549
25676,15153126
26895,10803229
25173,17683148
25863,6320017
26029,18792178
26379,1165643
27166,8563169
24159,8559476
24554,12317400
27381,6238940
27731,6280387
25813,15652650
25164,1170059
26180,3897533
27139,15166955
26246,9788475
25548,2866878
27380,1159797
26381,6320242
27069,11974021
26173,6277606
25330,5329647
27588,5285706
25410,8570903
26488,15606288
25466,11173219
26861,9776549
23449,12349620
22911,7964705
25289,6318399
26212,6318548
25819,5320747
26931,1161274
27031,6360123
25255,17670995
26935,6281805
25553,5293933
26825,1169993
25975,11179048
27025,7668570
26798,5339337
26583,5339119
25169,8577618
26546,15166980
26206,15167034
26361,7964066
27763,7669734
26113,12335725
26222,10786857
27231,17671216
25363,6360578
25890,6313798
27444,5329525
26658,3895763
26644,10787335
25838,6318189
26443,19366604
27002,6348707
8478,21561653
8665,15350307
8203,21299909
9329,13597768
9593,3087003
9071,13581858
7747,10020974
7185,4947496
8632,13830514
8496,1253243
9662,17070123
9450,14270549
9385,14267153
9366,19030954
9996,15336125
9200,4937640
9780,17074695
8921,13234051
8546,4516663
9248,19032516
9410,3702795
9976,19060201
9308,6903783
8448,2721850
8879,6899909
9924,14261073
9993,10011707
8933,1873281
9099,21266652
9759,19048219
9179,3062967
8742,14264434
8868,16697305
8937,13585124
9843,21300132
9050,19059050
9159,16678498
8769,21296305
9377,1272655
8576,16673619
8942,16660007
8455,10014907
8557,13591021
8215,15351697
9728,1257784
8910,16709079
9303,10021879
8009,13584807
9402,6181319
8463,21269533
9169,6903170
9443,9853069
8962,14405327
8469,21269589
8785,16707300
8984,16657443
9944,16689671
8510,13567710
8569,19050835
8662,21299315
9021,15352148
8503,4506046
9716,16661613
9541,17070470
9298,16709208
7449,3086178
9581,2725805
8619,19073496
8756,19029769
8897,16675190
9955,10023095
9054,3077853
8875,15343084
9986,3072220
8965,2725868
7836,20862580
8764,2725307
9238,19032323
7583,3704234
8783,1565007
9006,16675142
8953,13822143
9177,13584313
9720,14260154
7040,20854511
9634,16660054
9412,13586933
9726,1548477
8680,8582894
8733,19052185
9336,17096039
8578,19061815
8538,14267121
8580,17087115
9404,3092873
9544,19044358
9396,21561224
9047,21561574
9289,13236718
7618,19031521
8766,14407667
8884,13581981
9207,1899881
8211,1899852
7171,2731428
9011,1275695
8046,1871883
8462,9474385
9870,2725403
8952,1876232
8908,14401506
9822,17077491
7783,17089886
8600,17067661
8551,4945334
9839,4500385
9698,21288071
8948,13588077
8601,3063043
9655,1908050
8473,2725410
9789,1275249
9073,1885903
8730,16688945
7195,4936956
9080,17065596
7898,1548852
8775,19067229
8179,21561648
9225,17074741
9899,15348813
7470,14267444
9913,15334653
9182,15339615
9951,19048174
8526,21271283
8474,20940888
9908,1911003
8676,13238050
8840,4946691
9025,19064071
9056,17079101
9292,15351430
9319,3086713
9738,16662904
8701,16659055
9921,10013967
9584,8579797
9699,13567480
9257,1553785
9442,6884489
9251,13584752
9965,3092354
9347,19067232
9697,9999766
8554,19071472
8889,15342700
9536,15350503
9826,16675572
9772,6892831
9133,1552576
8847,17065987
8595,6890748
9684,15321421
9070,3072335
8803,4505395
7674,14286339
9909,16674879
9082,13241182
9874,13824482
9441,15346620
9695,14400863
9102,2725826
8653,20940857
9229,16678338
8692,4942472
8519,3086883
9604,1870682
9143,10033271
8604,13822146
9189,14424344
9004,3074854
9860,1556303
9302,14267144
9610,16672174
9557,15348761
9074,19063668
8854,4505477
8688,21561650
9217,1552559
9977,1067533
9339,3086741
9483,10015938
8533,17072477
9512,6896269
8828,15347448
8671,3064984
9590,1259913
8411,19048422
8709,13582263
9407,10023107
8753,16697133
9478,16650130
8563,16712386
9246,9475512
9009,13246008
8579,14399487
7399,16708041
9466,9474497
9612,14264911
8779,3087015
9313,20943292
9131,19034483
9250,16714845
8506,3088805
8560,21558485
8617,15309111
8755,14406592
7144,13556884
8475,2721738
8770,4938831
9858,6905627
9291,13837035
8446,19073512
8999,13596041
9111,3072328
8539,15330288
8989,3092444
9679,16713743
9365,15321030
8829,17063386
8442,14413191
9254,19049131
9485,1886027
8470,13582228
9468,9471652
9163,21299199
8707,21285593
8621,13818408
9562,19031509
9767,14283796
9026,20860277
8795,2725315
9661,21268900
8494,14424697
7895,14267119
9693,13554425
8555,15350922
8892,1259644
8489,4935432
9538,14424861
8796,3087371
9652,8578365
9481,6880789
9430,1255303
9939,13581656
8971,2729868
7642,10033197
8605,17065755
8629,13824490
9129,21294674
9510,13823220
9463,13823140
7656,17077830
9094,4516807
7341,16674923
9213,4943536
8633,21299145
9776,4935076
8815,19064231
9810,21299316
8450,3070056
8814,16706735
9087,16678263
8283,14264848
7961,1256434
8827,1874538
9344,16689139
8529,1886000
8545,13828647
9253,15350005
8451,16689141
9270,1557446
9885,16712383
9460,17090004
8791,16708452
9642,13581929
9500,16712464
9452,16675352
7976,1253480
9633,9471740
8623,1066564
9432,10018940
9419,16678313
8981,13238157
8986,21293925
9603,1558900
9109,13555121
8628,19067247
8205,3702938
9932,4507291
9059,15348880
7298,13554047
9925,17078607
8863,1261249
8980,3089665
8737,17064808
9692,4498962
9620,6903365
9141,13581772
8458,10002873
9889,4508468
8636,19048608
8714,4492715
9330,1067095
8696,20861805
9631,3062971
8786,10008253
8590,19054872
7232,21267533
8635,14401785
9000,14401878
8366,1261245
8561,16692812
7988,1253182
9181,16675507
8638,4937313
8659,13828632
9166,14272560
8616,4507249
8703,1275507
8151,4938838
8987,3089720
8581,9995751
8930,21561128
9502,13584719
9830,13575617
9165,17065918
8670,16689568
9971,16694927
9060,1253603
9362,10018889
9327,15344196
9994,3567285
9881,6883342
9628,1253170
8449,13577692
9522,13570377
8435,14260428
9016,13593481
8622,20945002
8593,3084069
9666,9470677
9455,10030811
20377,13703224
21152,4567670
21124,20900952
21658,12876821
21139,15429271
21134,15437308
21899,16308962
20795,13983186
22049,8012182
21954,953368
21161,17620912
22147,19667695
20987,15417899
21853,8448462
20366,13677840
21842,3614458
21693,3610483
22089,15022002
21765,16309014
22082,937732
20291,2412108
20891,17625037
21677,7832227
21760,5113353
22449,13704719
21553,13694568
21960,17618044
20990,16308914
22083,7826285
20977,5107424
20787,17624032
21395,15010518
21318,1724696
20809,16331846
21945,4589174
22429,5132584
20502,7841269
20404,12517507
21563,16307161
21181,17601461
20893,17609684
20359,9417871
22019,8441827
21252,5137713
21881,2560460
22437,15001289
20738,2424547
20767,20900960
20232,2425004
22365,15004191
21173,5107381
21458,2538737
22376,4590502
22171,2543641
21014,16331882
20297,17620840
22467,12869679
20466,16322926
20635,8022888
21824,20905939
20382,17612453
20999,15004014
22338,2552233
20211,2420377
21192,8449342
21997,9416364
22066,9416747
21573,4573532
20598,12875115
22094,17600518
22334,4579044
21539,955753
20858,20896605
20562,8451886
20452,13698929
20443,17620002
20963,2566015
20618,16320222
21103,5134592
22115,3613385
21947,20892622
20255,17608962
21457,12871296
20710,1728668
22051,13703031
22509,1727738
20626,4577198
21950,3608046
21054,8011479
21906,5129911
22286,16331860
21674,12871313
22514,15420994
22114,16335688
21437,4568435
20547,16320070
21610,2416836
20747,11405461
21683,15437201
21130,3618841
21794,3612440
20472,5113566
21841,1722701
21943,9416629
20782,15435079
20528,8444213
20836,17618432
20958,12957914
22478,13696229
21924,7821303
22405,12959028
21097,2549948
20242,8013267
20693,8010116
20628,15021273
21280,2546203
20179,4577496
20133,15443759
20848,4563414
20558,2550143
20174,2543709
20576,4591326
21407,5137699
20405,16319721
21941,14127571
22090,15421005
21242,5106949
20270,15003784
21574,3618513
20332,1729352
21362,2542220
21972,3621513
21235,3606467
22142,953332
20995,957085
21860,13692277
22413,1734402
21732,20898244
20993,12869636
20932,13695119
21780,13705579
20479,13680915
22195,15429368
21364,2416444
21616,5129310
20507,14998500
21770,16319955
20369,2544057
21930,20900995
21779,13984179
20481,20893154
20399,16339220
20819,4589270
21739,9413991
21442,2560518
20942,2424566
20907,8440381
22435,15023562
22080,20896759
20200,17610106
20340,951137
21448,15021039
21619,8444321
21876,7823344
20731,7832319
21944,15435925
20309,13702852
21188,17623755
20941,13677920
21694,13995613
20791,11411402
21500,11401369
20520,13692075
21873,7828067
20656,15421015
20350,2544143
21025,16326613
21365,2412165
21623,13983016
21505,7823369
21586,2834963
21958,14995212
21532,12868802
20666,17598177
20231,17625294
22302,1727023
22154,11408404
20754,14127577
22320,4634044
21041,21670036
22332,8449820
20783,16330319
20175,15425433
21044,4579054
21812,1729216
22210,11408390
22052,5107464
21865,3620402
20595,15445163
21607,13692063
21808,5118104
20356,20895471
20810,13686026
20996,3618860
20400,16303932
20880,939409
21896,17586382
20760,13702713
20899,15427020
20639,8018902
20318,15426542
21913,13981270
22506,4589207
21821,15013245
20673,8009786
22482,13695420
20467,16335710
20196,15445792
20286,15012678
21484,8022243
20339,15010529
20978,15445781
20637,4575933
21317,945693
22043,1738736
22030,15447058
22309,11408860
22325,13985275
22023,2546442
20469,7828434
20355,5123130
21080,12876853
20723,941720
20147,13981217
20686,13680948
20461,4563059
20937,7829372
20955,11411142
21798,7816131
20533,5124089
20455,16310648
22375,13667140
21507,946131
20248,15004030
20137,9410811
20897,2836418
20751,4580308
20178,20905006
21996,939550
22012,15439380
20311,12869182
21597,15017947
21187,12871288
22453,13705648
21256,4586380
21967,8013113
21636,20896792
22275,8022058
21552,5119077
21193,7834042
22085,17612421
21823,17610743
21870,1740247
20909,15443801
21764,16308874
21065,12869056
20214,957079
21851,8444300
21133,8013399
20889,2834400
20145,7826511
21977,15000021
21478,5137683
21704,2544058
22021,1728162
22178,9411855
21427,9419445
20305,13693196
22232,13999937
22153,17612441
21093,941670
20546,17603929
20221,3612464
21285,13705621
21417,17592781
20971,12959357
21912,2565885
20687,8019866
22483,5137118
20508,8011703
21335,5129854
21137,8009199
20604,9410217
22013,11408897
22008,3602562
20494,19670548
21466,15006475
20845,16319771
20703,5106440
20659,1726897
20438,4589749
22250,8440918
21223,17622297
21793,20906388
22282,5130742
22462,13690738
21672,13680257
22468,7841289
21112,1727067
20559,17595168
20951,5110155
22216,13999406
20354,7828264
22246,6434043
22145,5119839
22200,9413548
21857,5137774
20797,4563400
21031,17623676
22042,11411410
22099,2420439
21877,5110501
21195,13695190
22211,2565988
20770,11409307
21295,8018044
21643,16335502
20761,8449513
22071,9416924
21774,2836081
21495,8444269
20722,4577258
21718,2550547
20374,15443744
21347,13665436
21501,7831006
21898,17608978
20446,4586376
20283,8011476
20342,15013192
22113,2543682
21194,4578848
21469,2541382
20320,17609369
21336,8425745
20619,13986151
20645,15011884
21541,7826570
22390,2414370
21530,8011481
21992,1721219
21016,1724279
20338,8449630
20203,15434651
21805,17592439
21819,2425944
21650,2420391
20346,7839088
21369,13991894
22253,12516748
21330,1742538
20898,2832509
21245,939599
21001,15023429
20750,15420068
21052,15437231
20700,15003714
21210,8442228
21091,16331891
20538,15417692
20165,2424494
20650,4586843
20387,12869580
20712,1718104
21007,2413431
20842,15011170
21055,16338062
20964,12881243
20734,8434680
21835,15006476
22370,17620671
22191,17593958
21572,2557821
22214,939379
20426,13999427
22508,15005570
21236,13702905
21820,16305508
20674,2544218
21217,953861
22244,14995194
21066,7820203
21666,5112184
22440,946900
20784,16319921
21665,17609377
21074,8432751
21598,5115034
21332,4586442
21995,17623735
20225,7824329
21887,7832840
21969,11076688
21740,17599552
20121,15443419
21991,2422048
22136,2837043
20134,3605775
22351,12871309
21298,2566053
22223,945400
21128,5130675
20631,15440533
22109,12864586
21856,9415394
22415,4577299
21874,13981935
20743,15006503
21748,2834964
20874,1729105
22235,13705680
21159,8425979
21630,2836506
22364,3621496
22186,11409841
20511,2553321
22009,12959178
21272,1741571
21314,3614373
20523,7826381
21810,8451930
21049,941655
20181,16311679
22044,3601086
21045,15420955
22063,13705561
20669,15432246
21259,5119114
20482,8009799
21655,19668668
21111,5137739
20702,8010168
21067,13669087
21782,8443822
21557,16309216
20759,15016764
21260,15427896
22157,17600495
21039,8434929
20253,15437178
22328,9412007
22420,12870215
21140,3619179
20790,2552406
21703,2551654
21120,2551608
21951,11410624
21212,17605787
20299,4582157
20115,17620875
21939,8425801
21125,3609021
22182,13705666
21363,13686912
21239,15437282
21135,8444374
20451,11411121
20588,13666982
21477,4568191
22416,16322321
21141,16310845
22206,8022192
20676,3611845
20131,13699816
21670,17609097
21154,9416882
20114,13666979
21429,12959335
21470,8451876
21238,8441057
22006,8449341
20655,2424509
20493,3601296
21560,15443678
21021,15443771
21384,1726854
21372,15006447
22381,17593128
21684,2552025
22283,17624785
22025,12518729
20991,16336323
22258,16311807
21699,5107588
21231,16329841
20390,13661638
20730,17609590
22357,1735729
22204,4566497
20945,2415620
21396,8013263
22074,13669148
21767,4577563
20380,12880774
20423,4586824
21219,2549628
20352,3606216
22276,17608999
20560,7826458
21189,9415029
21806,8451907
22225,946928
20931,7823380
20316,13695192
22431,12869537
22384,20905458
20227,13706661
21156,13990185
21690,17587224
21068,14995478
21691,3618850
20806,20896893
20370,13698079
21381,5103157
20586,13703141
22445,13680390
20864,952020
20132,7826583
21292,2560502
20552,15410868
22162,20906946
20601,17593023
21993,15003282
20129,8021624
21311,12959355
21759,5110125
4949,15261789
5636,1229250
5523,7085828
4285,13811863
4811,9978711
4835,21229044
5010,16622652
4231,16583230
5481,20844500
5502,21244189
5563,21229106
5020,15272175
4954,13809932
4994,15272145
3887,16585847
4698,18979049
4756,16582605
5480,21251613
5337,21244248
5626,18975644
4941,16632079
4996,16617446
4722,16632131
5273,9977192
5311,16633700
5438,1237142
4736,18975520
5358,15270402
5498,3044462
5242,14241607
5656,1539860
5520,4463244
5217,17026739
5121,18962620
5322,1855635
5410,16578617
4783,13804557
4869,9961321
5246,13804070
5592,16597845
4969,4464592
4889,4476316
5285,21238807
4804,16628598
4935,4454337
5169,1523525
4849,16628824
4143,13806728
5062,17024416
4847,16577778
5387,13488997
5302,14233509
4723,16632071
5661,15253736
4743,2691879
5206,1239432
5204,18964780
5108,16605307
5678,15270416
4590,4446784
5072,18962691
5066,15279910
5074,18979088
5367,18993009
5182,15257758
5601,18993601
5012,4464765
3874,9966638
5446,9978741
5254,18976376
5041,20843661
5176,4457459
5582,1229045
5539,14228622
4931,21237697
5316,14238724
5240,4476205
4099,17785005
5301,13810905
5711,21232534
5002,15290663
4181,18962706
4809,18975942
5022,17015595
5534,17026754
5672,13804122
3790,4454364
5668,18996726
5296,4472313
5344,14233588
5653,19001447
5281,14391994
4984,13802374
5063,14393441
4567,4457823
4751,14222696
4807,16600727
5688,16595519
5544,21237991
4778,16595087
4939,3042288
5042,18968962
5482,4452394
5602,13810812
3698,15279839
5005,9966681
5075,21237699
4858,7082340
5192,16586199
5360,9975849
5494,3032786
5141,16611011
5019,14241567
4225,18979045
4340,18988819
5579,1237604
5536,13800765
5203,16613926
4373,7084447
5472,4469790
4816,18978997
5059,20847058
5070,18976229
5294,7085565
5268,16580059
5067,14393965
5576,14394147
5716,18979109
4156,13502362
4897,3044262
5101,15261741
5478,2694991
4850,13507896
4940,18998693
5290,17036462
5244,13796150
3972,2688799
5312,14223131
4753,17031849
5628,7082797
4873,21257008
4991,18975753
4978,1238969
5089,4473882
4729,2694919
5069,9966584
5218,13500714
5425,13806697
4789,16615916
4959,17044609
4799,3049222
4245,13517910
5464,14394699
5383,13507875
4650,13515510
4725,16633998
4737,4474229
5497,16590250
5707,9962707
5030,4465887
5309,18975458
4761,1237387
5609,17038949
5506,15251145
4966,17016576
5638,15290251
5439,17038974
4829,4463764
5665,16633358
4839,16629127
5332,15260946
5004,3046602
4745,9965065
5499,4459475
5195,17016631
4281,20843918
5705,3049475
4690,16603794
5702,18996924
3758,2689999
5598,21227811
5404,13504262
5683,17788494
5414,16589118
5567,21238269
4315,9976005
4705,20843393
5283,21237684
4767,2694956
5125,15258571
4929,15260944
4899,1237310
4933,17787145
3827,15270444
4788,16620334
4119,9963676
5460,1228952
4976,4459460
5216,21254150
5351,16632017
4287,13493837
4797,1852872
4780,4451947
5550,9966634
5025,13504689
5654,2694563
5479,1231292
5208,15290519
4675,21228469
4911,4477005
5144,3049139
4210,4465919
4842,1539848
5335,16613953
5604,18966492
5147,17036244
1225,13783042
1383,13778237
1310,1207436
1170,1203298
1477,1215179
1518,1190692
1207,1191569
1111,1191686
1106,13765649
1079,20839353
1514,13774927
1366,13776186
1497,1213111
1278,17216191
1333,1218427
1045,20836491
1478,1181561
1481,1205629
1426,13775386
1322,13774269
1129,17217323
1163,13778288
1092,17217312
1448,13778260
1368,1217711
1488,1179034
1220,1188774
1150,1198028
1294,1188989
1446,1202055
1343,1205115
1064,13770539
1352,1191623
1494,1206594
1311,13789558
1178,1195977
1052,20841335
1460,1211996
1340,1204958
1342,1184082
1222,1196028
1296,1198055
1515,13795730
1369,13778134
1344,1220862
1388,1207991
1372,1201951
1409,1184117
1326,1219466
1291,1188361
1434,13767837
1286,17217154
1359,1188514
1276,13778212
1160,13785760
1410,1205329
1272,1188590
1233,10580933
1288,1204940
1063,1215545
1516,13778173
1414,13775015
1174,1198067
1065,13789428
1370,13790787
1480,1190497
1126,1195891
1295,1199253
1086,13787404
1245,1192139
1513,1192124
1117,1218111
1077,13765865
1319,1210243
1502,1187218
1317,10580963
1127,20840067
1216,13789311
1198,1191613
1171,20839294
1304,1201086
1156,1207201
1104,20836291
1445,1195729
1249,1207967
1302,13785762
1441,13795647
1119,13783657
1411,1196391
1360,17218720
1242,13790785
1114,1220878
1230,17216671
1316,13784952
1145,1205239
1493,13786617
1283,1220919
1423,20834704
1113,13789319
1196,13766677
1466,20835555
1361,1191621
1189,1188412
1413,20839207
1188,13775023
1449,13781604
1182,20253586
1218,1220818
1066,13793902
18996,20155769
19302,9673912
19451,20154213
19234,18595403
19085,17642352
18749,15959482
19251,18585025
18315,18592815
15716,15574219
18499,3838628
15658,21454355
19422,21437996
19142,17963922
19539,9136002
16120,7612362
20110,9071568
18766,19820284
19394,9064573
19071,15973978
15966,3841297
16988,3503251
17013,21637073
19487,21456858
19437,20164804
19281,19802421
20077,9071642
17919,9665463
15996,11629024
19536,7605057
18130,2117636
18301,19416392
19523,20153981
20059,21457214
17895,3849802
18687,17961565
18317,2597647
19263,19797224
18546,5073983
18141,7605121
18467,9063808
18581,15989572
18625,11623151
18975,11639775
18678,3838514
18500,21437782
19365,15989106
18740,9572878
19766,19803961
19065,19813325
18572,9064209
19603,17971576
18839,19417331
19623,9562398
19809,2120494
16572,19831927
17997,2582821
17842,15575919
19972,9075096
18234,19803085
19089,3849460
17883,9070422
19197,18593052
18521,17646379
20025,3471465
18009,9566115
19309,21439675
20038,3838229
19097,11622895
19569,8487839
19036,19656332
18854,2046823
19639,18595323
19910,3467398
19826,17971291
19138,3841277
18016,9136415
18368,2128332
19318,21461984
19952,3839070
19122,20174931
19818,3490790
18795,15959282
19988,2119193
18104,19824190
18634,3471371
18972,18583144
19267,15958884
19796,9671624
18193,19416874
19899,3831475
18189,3841478
19535,19813629
18763,3841530
18808,11365671
18827,15958898
19757,15962108
18348,8479719
19154,3835897
19867,8458226
17937,17954686
18147,11365722
19324,9541979
19389,9137735
19778,9564078
16962,9077839
16303,3467945
18262,2583082
19568,15975388
19018,3493362
18150,19830011
19435,17704366
19901,12941696
17892,8455230
19103,9062056
19697,3838596
19502,20169610
17949,12941671
18661,9563203
16218,9565951
19953,19711793
20083,19815797
18413,11631347
19961,9557010
20067,3468792
19905,3488758
19294,9057419
18175,9555519
18742,3836914
19675,21439740
19991,19422182
18730,21451445
19383,19826343
19690,8460540
17802,19840568
16879,15576299
16378,3834712
18716,15969723
19544,3825938
18682,19651487
20094,17971188
19307,12941020
19716,11624954
18047,19825482
18487,21445179
18691,11631901
18671,3461297
18754,15969605
19341,17644373
18268,21439760
19261,2592544
16963,17644378
19493,8481740
19315,15962086
19648,19830019
18868,18592698
18576,9671329
18906,3841367
16299,9077820
20096,3848189
19694,17973364
19912,18585241
17946,15959342
19760,2583352
18638,9565984
19207,8458728
17903,21439785
19482,8481743
18747,7605065
18478,9566029
17256,9564350
20082,15959291
18219,17645861
18538,11631549
19227,3468232
18526,972769
19935,15962121
19082,19705152
18654,2600482
19671,970875
20001,17642593
18411,19711512
19374,7137528
18462,9136599
19854,19805708
19975,2041925
18299,21439707
18181,9064250
19579,21457322
19144,9673944
19063,17965600
18321,5072699
18835,19797257
16703,21454397
20051,2593697
18913,18624173
18848,15962157
19009,3468113
19273,19805721
18078,20173283
17040,9137880
18502,2118506
19216,19705166
18414,3837224
19353,3491232
19239,9671907
19730,3459462
19689,19826575
19863,19823293
18990,19701483
19410,21439694
18476,9671551
16090,8480078
18314,11629206
18660,19810955
17884,19821451
19939,9543628
19922,3840637
20098,8462504
18696,19712017
17395,9659497
15935,19805664
18651,8481703
18222,2120632
19777,15966825
18967,20168306
16434,21439336
18113,20164784
19921,18593122
18275,19840707
18676,19823620
17838,3845724
20101,8462560
19275,9137538
19817,15989223
18668,9657472
18084,3838625
19612,19422224
15688,3827157
19707,17995874
18900,3471330
18021,3823502
19706,9077945
17987,9077999
17969,19652430
19749,8460299
18149,9076671
20107,19716842
17426,19826796
19950,19805690
20044,9061527
18362,9665484
19376,17954715
18558,9080340
18065,19713558
19484,19422216
17927,21457053
19530,20169643
18491,3470525
18404,15959245
18401,2122138
19392,3827337
18768,2129009
18367,7607442
19610,6307316
19052,9672471
18962,15973934
19522,8460190
18787,15959437
17297,19838411
18036,17644463
18236,9560562
19158,17632940
19877,15992982
18593,3468383
18049,9054743
18719,19824536
17988,2600461
18449,9080386
19171,11618445
20071,19699922
19322,17973403
18072,17965482
19755,5074057
18513,7603539
18279,3485913
19298,7605092
16449,17633022
19573,20154189
18497,19713602
18488,9139646
18419,2577415
19613,20168181
19445,7137546
17918,17957757
18351,5074032
18356,9555127
18627,19657845
19179,3468704
18387,3468631
19800,8480903
18688,2578004
18644,9075783
17962,7613062
19022,21437987
18731,18582857
15845,7609410
18051,5069776
18966,9542577
18085,15969490
19924,8473412
17922,19711321
19683,9077750
18818,19800996
18253,21455725
20080,9559119
19614,19827196
16495,15956481
18364,3831250
18428,2118149
20045,9555440
18394,14569686
18068,19795152
18429,9673845
19403,9673909
20056,18595378
19418,2583426
16710,3468791
18493,2120670
19153,17965575
18340,7612233
19948,17630083
19098,19699747
19029,21437772
19564,3500880
18397,19838254
17850,3500942
18712,2120597
19094,15974543
18539,3480405
18744,11624971
17467,19715625
19701,11646662
18514,18583975
17849,17631758
19308,9563532
18813,11649312
17807,19650807
19279,9077925
19126,15958823
18532,2122132
18254,9084260
19704,11623357
19444,11633790
19045,20157641
16573,2607974
20033,20171145
19439,7134278
19571,3471357
17930,19823310
18512,11624969
20041,3480928
20093,11363119
19373,20174949
19101,8477458
18039,15958942
19510,5071496
17947,9572866
18008,9071125
19058,3471372
16319,3836463
17862,20164833
18997,17704817
17393,8454761
18062,11623115
18333,5074049
19492,3849788
17770,2580111
16976,11624985
19819,3838439
19301,19420197
18116,9062048
18683,3836466
19750,2120191
17358,20155764
18152,19802972
19027,19813531
19968,17639649
19802,20154596
19458,19713561
19427,3839887
15648,19826800
17708,19656358
17981,3825698
20070,17631744
18550,9080049
19898,2585070
18013,11648747
19283,3492971
17783,19420335
18547,19658938
20035,20169618
18015,2128337
18453,3471265
19628,18595372
18622,17954709
18132,7601147
17845,9667962
18083,3838899
19084,17963279
18353,19699563
19870,17968179
18042,15988632
19647,15958918
16139,17634211
17401,19420661
19820,18584162
19631,20163141
19718,15573803
19128,7136176
18938,2600457
18750,15993860
19212,985338
18715,9542476
18325,18580964
19452,3840830
18218,20162734
18143,20153827
17893,3491933
18093,20173590
18870,17699177
19496,19711441
18417,15977137
17864,7605479
19580,8278639
18475,9555502
17968,12939182
19134,17703455
19620,3841227
19791,19700853
19292,17634182
19868,19797729
19776,21438102
19636,15976266
19423,15971719
18527,9065639
18308,9061154
18309,15950908
19325,3468367
17740,17965595
19450,19826855
16485,3841271
19982,20168094
19587,21636715
18097,3469506
18645,21431632
17843,9666716
19254,9391870
19900,19794130
18018,3468055
19983,19826649
20069,2129396
18359,18583973
18866,17953302
18186,2597756
18817,7136048
19064,2046367
19784,11361794
18805,19650572
18106,9136639
18774,18595467
19156,21439651
18590,19801872
19743,11624946
18748,15951568
19459,20164814
19079,18586601
18623,19651097
19881,18587628
16363,7599687
18566,19829871
16210,913233
16494,8617318
16900,20961735
17380,21634364
17025,6080059
16211,928223
15904,7882366
17274,3594911
16074,12858128
17695,2253525
17681,1073807
17583,5381583
16618,7920079
15707,3721799
15885,3585913
16789,8590462
17111,25327
16694,8630273
16207,5364587
16009,1091745
17044,3737789
17242,1153930
16708,5359006
16472,21631759
16955,3888549
17270,1087074
17353,15495818
16713,19337452
17775,43374
17744,2273203
16951,18106734
17455,6398010
17700,2285506
17778,7133800
16670,21630309
15835,7134136
17648,5379590
16864,6404887
17442,8587678
17485,8602533
16792,7619761
16397,20947188
17702,18112733
15873,1101486
16106,5358454
15809,18119970
17368,18106295
17177,1095796
16332,18109836
16430,7922053
17359,12852808
15924,18119018
16550,3889301
16913,8630257
17279,8587208
16275,19331586
17212,21634374
17600,2280270
16622,3595949
17548,15904579
15909,929622
16467,15876933
16616,1084623
15877,7131311
16227,1081890
16735,8602063
16545,8611399
16457,9142124
16502,2271710
17653,7910895
17558,20951199
16473,2259376
16801,6401416
17152,930055
15717,19333411
17439,6085422
15678,7129486
16440,929628
17483,7619608
17252,3738144
16638,2271258
17032,18477336
17248,46583
17688,21251
16510,910190
15990,25453
16771,2248834
17010,2253876
17452,8620097
17424,6344706
17605,933554
16307,915090
16421,44128
17509,7882587
16667,1089226
16767,29303
17768,1090859
16874,6397946
16796,20962860
17732,12858098
15811,15894410
17649,15887149
15646,6412403
16954,2246560
16095,7908046
16360,918638
16682,3596367
16350,12857248
16168,1082344
16392,6398002
16169,3581685
16117,3589687
15967,3738468
17207,32108
